id_contrato;data_concessao;id_cliente;cliente_nome;estado;regiao;canal_origem;tipo_credito;valor_emprestimo;taxa_juros_anual;prazo_meses;score_credito;faixa_score;renda_mensal;parcela_estimada;comprometimento_renda_pct;dias_atraso;status_contrato;categoria_risco;perda_estimada_npl
CTR-50110;2024-05-30;CLI-10110;Cliente_10110;BA;Nordeste;Correspondente Bancário;Empréstimo Empresarial PJ;362488.15;0.1325;48;729;Bom (650-749);30313.64;9769.69;32.23;5;Atraso Curto (1-30d);Risco Moderado (C/D);18124.41
CTR-50111;2023-01-30;CLI-10111;Cliente_10111;ES;Sudeste;Internet Banking;Crédito Pessoal;3642.88;0.2625;24;323;Baixo / Alto Risco (<550);33393.24;196.72;0.59;15;Atraso Curto (1-30d);Risco Moderado (C/D);182.14
CTR-50112;2024-05-19;CLI-10112;Cliente_10112;RJ;Sudeste;Agência Física;Financiamento Veicular;52634.27;0.2228;12;403;Baixo / Alto Risco (<550);31461.17;4933.37;15.68;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50113;2024-09-08;CLI-10113;Cliente_10113;BA;Nordeste;Correspondente Bancário;Crédito Pessoal;30561.74;0.3924;60;497;Baixo / Alto Risco (<550);21706.33;1168.94;5.39;45;Atraso Crítico (31-90d);Alto Risco (E/F);7640.44
CTR-50114;2023-07-14;CLI-10114;Cliente_10114;ES;Sudeste;Correspondente Bancário;Crédito Pessoal;29711.42;0.4473;12;844;Excelente (750-850);16424.06;3115.96;18.97;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50115;2024-09-05;CLI-10115;Cliente_10115;RJ;Sudeste;Agência Física;Cartão de Crédito rotativo;18576.42;0.7161;48;668;Bom (650-749);13048.9;1181.7;9.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50116;2023-12-04;CLI-10116;Cliente_10116;RJ;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;8883.18;0.7855;24;644;Médio (550-649);21616.75;743.9;3.44;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50117;2025-07-04;CLI-10117;Cliente_10117;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;6045.98;0.7757;48;725;Bom (650-749);28850.84;411.16;1.43;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50118;2023-06-28;CLI-10118;Cliente_10118;SP;Sudeste;Internet Banking;Financiamento Veicular;48922.98;0.1617;36;459;Baixo / Alto Risco (<550);15911.32;1724.1;10.84;45;Atraso Crítico (31-90d);Alto Risco (E/F);12230.75
CTR-50119;2025-03-27;CLI-10119;Cliente_10119;CE;Nordeste;Agência Física;Crédito Pessoal;14609.42;0.4168;12;780;Excelente (750-850);3351.47;1509.47;45.04;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50120;2023-04-18;CLI-10120;Cliente_10120;ES;Sudeste;Internet Banking;Financiamento Imobiliário;424335.5;0.0948;72;767;Excelente (750-850);26340.87;7750.35;29.42;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50121;2024-04-24;CLI-10121;Cliente_10121;RS;Sul;App Mobile;Empréstimo Empresarial PJ;110090.69;0.2095;60;732;Bom (650-749);23118.16;2975.23;12.87;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50122;2023-01-21;CLI-10122;Cliente_10122;MG;Sudeste;Internet Banking;Financiamento Imobiliário;584956.21;0.1398;120;662;Bom (650-749);9547.18;9075.37;95.06;15;Atraso Curto (1-30d);Risco Moderado (C/D);29247.81
CTR-50123;2023-02-04;CLI-10123;Cliente_10123;RJ;Sudeste;Internet Banking;Financiamento Veicular;43472.69;0.2423;12;766;Excelente (750-850);9197.78;4115.6;44.75;5;Atraso Curto (1-30d);Risco Moderado (C/D);2173.63
CTR-50124;2024-04-30;CLI-10124;Cliente_10124;RJ;Sudeste;App Mobile;Financiamento Imobiliário;759957.22;0.1323;48;561;Médio (550-649);23156.29;20474.61;88.42;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50125;2024-02-21;CLI-10125;Cliente_10125;PE;Nordeste;App Mobile;Crédito Pessoal;12717.74;0.2388;48;398;Baixo / Alto Risco (<550);4337.26;413.78;9.54;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);10174.19
CTR-50126;2023-12-29;CLI-10126;Cliente_10126;MG;Sudeste;App Mobile;Financiamento Veicular;176559.05;0.1565;36;460;Baixo / Alto Risco (<550);22237.35;6176.83;27.78;15;Atraso Curto (1-30d);Risco Moderado (C/D);8827.95
CTR-50127;2023-04-29;CLI-10127;Cliente_10127;CE;Nordeste;App Mobile;Empréstimo Empresarial PJ;109965.0;0.1478;60;732;Bom (650-749);26596.41;2603.38;9.79;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50128;2023-05-14;CLI-10128;Cliente_10128;MG;Sudeste;Internet Banking;Financiamento Imobiliário;711485.41;0.1291;120;529;Baixo / Alto Risco (<550);18645.42;10585.51;56.77;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);569188.33
CTR-50129;2023-01-13;CLI-10129;Cliente_10129;SC;Sul;Agência Física;Financiamento Imobiliário;378953.91;0.1063;72;613;Médio (550-649);24738.89;7141.43;28.87;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50130;2024-12-23;CLI-10130;Cliente_10130;MG;Sudeste;Correspondente Bancário;Financiamento Veicular;64542.32;0.2286;48;730;Bom (650-749);4264.11;2063.73;48.4;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);51633.86
CTR-50131;2025-01-11;CLI-10131;Cliente_10131;SP;Sudeste;Agência Física;Financiamento Veicular;28280.69;0.2204;36;784;Excelente (750-850);3343.86;1080.64;32.32;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50132;2024-04-21;CLI-10132;Cliente_10132;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;11331.94;0.6437;12;330;Baixo / Alto Risco (<550);22963.29;1304.92;5.68;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);9065.55
CTR-50133;2025-04-06;CLI-10133;Cliente_10133;SP;Sudeste;Internet Banking;Cartão de Crédito rotativo;4392.33;0.5754;60;570;Médio (550-649);29221.99;224.1;0.77;35;Atraso Crítico (31-90d);Alto Risco (E/F);1098.08
CTR-50134;2023-12-14;CLI-10134;Cliente_10134;RS;Sul;Correspondente Bancário;Financiamento Veicular;37366.75;0.2417;60;379;Baixo / Alto Risco (<550);18986.02;1078.66;5.68;45;Atraso Crítico (31-90d);Alto Risco (E/F);9341.69
CTR-50135;2024-03-17;CLI-10135;Cliente_10135;MG;Sudeste;Internet Banking;Crédito Pessoal;21163.8;0.3238;48;739;Bom (650-749);21356.84;791.6;3.71;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50136;2023-01-27;CLI-10136;Cliente_10136;CE;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;13712.6;0.4618;60;450;Baixo / Alto Risco (<550);8348.03;588.8;7.05;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50137;2024-09-23;CLI-10137;Cliente_10137;MG;Sudeste;Agência Física;Financiamento Veicular;53876.22;0.2098;24;372;Baixo / Alto Risco (<550);25462.65;2767.94;10.87;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);43100.98
CTR-50138;2024-04-23;CLI-10138;Cliente_10138;BA;Nordeste;Agência Física;Cartão de Crédito rotativo;18758.16;0.604;24;489;Baixo / Alto Risco (<550);23097.55;1363.83;5.9;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50139;2023-10-21;CLI-10139;Cliente_10139;RJ;Sudeste;Agência Física;Financiamento Imobiliário;837080.01;0.1268;60;626;Médio (550-649);17146.32;18909.3;110.28;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);669664.01
CTR-50140;2023-06-26;CLI-10140;Cliente_10140;RJ;Sudeste;App Mobile;Financiamento Imobiliário;323165.42;0.089;120;725;Bom (650-749);19323.65;4076.25;21.09;5;Atraso Curto (1-30d);Risco Moderado (C/D);16158.27
CTR-50141;2024-06-22;CLI-10141;Cliente_10141;ES;Sudeste;App Mobile;Financiamento Imobiliário;852520.21;0.1;360;412;Baixo / Alto Risco (<550);14885.34;7481.47;50.26;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50142;2023-06-03;CLI-10142;Cliente_10142;CE;Nordeste;Internet Banking;Crédito Pessoal;18200.53;0.2262;48;648;Médio (550-649);18867.77;579.57;3.07;10;Atraso Curto (1-30d);Risco Moderado (C/D);910.03
CTR-50143;2023-06-04;CLI-10143;Cliente_10143;RS;Sul;App Mobile;Cartão de Crédito rotativo;17990.7;0.5535;12;392;Baixo / Alto Risco (<550);5484.67;1985.69;36.2;15;Atraso Curto (1-30d);Risco Moderado (C/D);899.54
CTR-50144;2024-03-16;CLI-10144;Cliente_10144;SC;Sul;Agência Física;Financiamento Veicular;139598.49;0.2685;12;789;Excelente (750-850);23206.68;13393.67;57.71;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);111678.79
CTR-50145;2023-04-25;CLI-10145;Cliente_10145;ES;Sudeste;Internet Banking;Crédito Pessoal;28387.43;0.2807;12;584;Médio (550-649);27495.4;2740.53;9.97;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50146;2023-03-15;CLI-10146;Cliente_10146;CE;Nordeste;Agência Física;Empréstimo Empresarial PJ;239420.82;0.2395;12;392;Baixo / Alto Risco (<550);4992.62;22633.74;453.34;45;Atraso Crítico (31-90d);Alto Risco (E/F);59855.21
CTR-50147;2025-08-19;CLI-10147;Cliente_10147;PR;Sul;Agência Física;Cartão de Crédito rotativo;2227.14;0.4908;36;819;Excelente (750-850);14152.47;119.26;0.84;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50148;2023-06-25;CLI-10148;Cliente_10148;SC;Sul;Agência Física;Empréstimo Empresarial PJ;435603.76;0.1251;60;488;Baixo / Alto Risco (<550);33318.92;9802.4;29.42;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);348483.01
CTR-50149;2023-10-18;CLI-10149;Cliente_10149;CE;Nordeste;Agência Física;Financiamento Imobiliário;854902.24;0.1284;36;546;Baixo / Alto Risco (<550);18541.44;28739.2;155.0;15;Atraso Curto (1-30d);Risco Moderado (C/D);42745.11
CTR-50150;2025-05-24;CLI-10150;Cliente_10150;RJ;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;196911.37;0.243;24;595;Médio (550-649);17767.97;10440.43;58.76;15;Atraso Curto (1-30d);Risco Moderado (C/D);9845.57
CTR-50151;2024-05-28;CLI-10151;Cliente_10151;SP;Sudeste;Correspondente Bancário;Financiamento Veicular;81634.92;0.259;48;461;Baixo / Alto Risco (<550);27164.01;2747.92;10.12;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50152;2025-04-03;CLI-10152;Cliente_10152;RS;Sul;Internet Banking;Financiamento Veicular;29490.11;0.1882;12;541;Baixo / Alto Risco (<550);14879.23;2715.17;18.25;10;Atraso Curto (1-30d);Risco Moderado (C/D);1474.51
CTR-50153;2024-02-29;CLI-10153;Cliente_10153;DF;Centro-Oeste;Correspondente Bancário;Empréstimo Empresarial PJ;293341.22;0.1357;36;534;Baixo / Alto Risco (<550);10876.78;9964.55;91.61;45;Atraso Crítico (31-90d);Alto Risco (E/F);73335.3
CTR-50154;2024-05-18;CLI-10154;Cliente_10154;PR;Sul;Correspondente Bancário;Cartão de Crédito rotativo;9426.8;0.5278;60;733;Bom (650-749);23896.69;448.52;1.88;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50155;2023-10-06;CLI-10155;Cliente_10155;RJ;Sudeste;Correspondente Bancário;Crédito Pessoal;31945.35;0.2422;36;366;Baixo / Alto Risco (<550);34349.09;1257.0;3.66;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);25556.28
CTR-50156;2023-10-04;CLI-10156;Cliente_10156;ES;Sudeste;Agência Física;Financiamento Veicular;138171.24;0.2783;12;843;Excelente (750-850);4936.06;13322.86;269.91;15;Atraso Curto (1-30d);Risco Moderado (C/D);6908.56
CTR-50157;2023-05-29;CLI-10157;Cliente_10157;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;8591.97;0.4811;24;333;Baixo / Alto Risco (<550);8935.53;564.05;6.31;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);6873.58
CTR-50158;2023-01-23;CLI-10158;Cliente_10158;MG;Sudeste;Agência Física;Cartão de Crédito rotativo;15501.44;0.7715;48;385;Baixo / Alto Risco (<550);29584.42;1049.34;3.55;15;Atraso Curto (1-30d);Risco Moderado (C/D);775.07
CTR-50159;2024-02-17;CLI-10159;Cliente_10159;DF;Centro-Oeste;App Mobile;Cartão de Crédito rotativo;12284.15;0.6664;36;644;Médio (550-649);18688.53;795.91;4.26;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50160;2023-10-26;CLI-10160;Cliente_10160;DF;Centro-Oeste;Internet Banking;Cartão de Crédito rotativo;10277.92;0.6663;48;834;Excelente (750-850);13844.54;616.77;4.45;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50161;2023-03-11;CLI-10161;Cliente_10161;BA;Nordeste;Correspondente Bancário;Financiamento Veicular;105717.19;0.2704;48;605;Médio (550-649);4346.37;3626.63;83.44;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50162;2025-05-03;CLI-10162;Cliente_10162;MG;Sudeste;App Mobile;Financiamento Imobiliário;763556.39;0.1101;12;640;Médio (550-649);19992.6;67487.94;337.56;45;Atraso Crítico (31-90d);Alto Risco (E/F);190889.1
CTR-50163;2023-11-06;CLI-10163;Cliente_10163;SC;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;89330.85;0.1344;48;503;Baixo / Alto Risco (<550);32424.86;2416.08;7.45;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50164;2024-05-08;CLI-10164;Cliente_10164;PR;Sul;Agência Física;Crédito Pessoal;34516.4;0.2542;36;442;Baixo / Alto Risco (<550);6795.14;1380.04;20.31;45;Atraso Crítico (31-90d);Alto Risco (E/F);8629.1
CTR-50165;2025-03-01;CLI-10165;Cliente_10165;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;2437.31;0.8389;24;461;Baixo / Alto Risco (<550);10168.17;212.34;2.09;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50166;2025-07-07;CLI-10166;Cliente_10166;PE;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;3183.9;0.5194;48;597;Médio (550-649);11058.71;158.55;1.43;35;Atraso Crítico (31-90d);Alto Risco (E/F);795.98
CTR-50167;2025-03-08;CLI-10167;Cliente_10167;RS;Sul;Agência Física;Financiamento Imobiliário;565939.91;0.102;48;445;Baixo / Alto Risco (<550);33609.09;14408.12;42.87;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);452751.93
CTR-50168;2025-02-20;CLI-10168;Cliente_10168;ES;Sudeste;App Mobile;Financiamento Veicular;132845.04;0.2751;48;609;Médio (550-649);30902.78;4592.76;14.86;35;Atraso Crítico (31-90d);Alto Risco (E/F);33211.26
CTR-50169;2024-01-27;CLI-10169;Cliente_10169;RS;Sul;Internet Banking;Cartão de Crédito rotativo;2417.64;0.5045;24;344;Baixo / Alto Risco (<550);28801.77;161.9;0.56;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);1934.11
CTR-50170;2024-11-25;CLI-10170;Cliente_10170;DF;Centro-Oeste;Correspondente Bancário;Financiamento Imobiliário;464862.44;0.1301;72;560;Médio (550-649);14472.98;9334.15;64.49;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);371889.95
CTR-50171;2024-12-30;CLI-10171;Cliente_10171;SC;Sul;Internet Banking;Empréstimo Empresarial PJ;428723.62;0.1717;60;632;Médio (550-649);16744.28;10694.11;63.87;15;Atraso Curto (1-30d);Risco Moderado (C/D);21436.18
CTR-50172;2023-02-22;CLI-10172;Cliente_10172;SP;Sudeste;App Mobile;Cartão de Crédito rotativo;2297.24;0.7795;36;693;Bom (650-749);33821.58;166.5;0.49;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50173;2024-06-19;CLI-10173;Cliente_10173;ES;Sudeste;App Mobile;Financiamento Imobiliário;269374.48;0.1245;60;354;Baixo / Alto Risco (<550);19621.97;6053.52;30.85;45;Atraso Crítico (31-90d);Alto Risco (E/F);67343.62
CTR-50174;2023-12-15;CLI-10174;Cliente_10174;CE;Nordeste;App Mobile;Cartão de Crédito rotativo;3172.67;0.6968;24;771;Excelente (750-850);14829.28;248.3;1.67;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50175;2024-05-25;CLI-10175;Cliente_10175;PR;Sul;Agência Física;Financiamento Veicular;37362.59;0.2744;60;647;Médio (550-649);31805.11;1150.72;3.62;35;Atraso Crítico (31-90d);Alto Risco (E/F);9340.65
CTR-50176;2023-06-19;CLI-10176;Cliente_10176;CE;Nordeste;App Mobile;Cartão de Crédito rotativo;1862.4;0.7465;48;413;Baixo / Alto Risco (<550);23232.13;122.63;0.53;45;Atraso Crítico (31-90d);Alto Risco (E/F);465.6
CTR-50177;2025-05-31;CLI-10177;Cliente_10177;RS;Sul;App Mobile;Financiamento Veicular;101581.94;0.2467;12;655;Bom (650-749);26489.1;9638.51;36.39;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50178;2024-11-08;CLI-10178;Cliente_10178;BA;Nordeste;Correspondente Bancário;Crédito Pessoal;6797.35;0.2444;60;509;Baixo / Alto Risco (<550);28514.6;197.29;0.69;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50179;2023-01-28;CLI-10179;Cliente_10179;PE;Nordeste;App Mobile;Empréstimo Empresarial PJ;71578.54;0.1699;24;777;Excelente (750-850);17947.14;3538.66;19.72;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50180;2023-08-20;CLI-10180;Cliente_10180;RS;Sul;App Mobile;Financiamento Veicular;56892.92;0.1464;12;821;Excelente (750-850);8010.61;5125.4;63.98;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50181;2023-11-25;CLI-10181;Cliente_10181;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;19838.24;0.5854;48;777;Excelente (750-850);26705.05;1077.27;4.03;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50182;2024-11-24;CLI-10182;Cliente_10182;GO;Centro-Oeste;App Mobile;Empréstimo Empresarial PJ;470826.89;0.2163;60;519;Baixo / Alto Risco (<550);19617.79;12904.87;65.78;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);376661.51
CTR-50183;2023-02-08;CLI-10183;Cliente_10183;CE;Nordeste;App Mobile;Financiamento Imobiliário;910280.49;0.1097;360;349;Baixo / Alto Risco (<550);33094.68;8648.19;26.13;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);728224.39
CTR-50184;2024-05-09;CLI-10184;Cliente_10184;RS;Sul;Agência Física;Financiamento Veicular;168693.79;0.2233;60;566;Médio (550-649);18975.9;4690.85;24.72;10;Atraso Curto (1-30d);Risco Moderado (C/D);8434.69
CTR-50185;2024-03-18;CLI-10185;Cliente_10185;GO;Centro-Oeste;App Mobile;Financiamento Imobiliário;876519.12;0.1335;48;718;Bom (650-749);13045.62;23667.36;181.42;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);701215.3
CTR-50186;2024-07-15;CLI-10186;Cliente_10186;ES;Sudeste;Correspondente Bancário;Financiamento Veicular;66336.97;0.2043;12;657;Bom (650-749);34722.46;6158.75;17.74;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50187;2024-11-14;CLI-10187;Cliente_10187;ES;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;14031.27;0.5256;36;583;Médio (550-649);15622.4;781.58;5.0;10;Atraso Curto (1-30d);Risco Moderado (C/D);701.56
CTR-50188;2023-08-29;CLI-10188;Cliente_10188;ES;Sudeste;App Mobile;Cartão de Crédito rotativo;11176.37;0.8113;36;638;Médio (550-649);3241.63;834.82;25.75;10;Atraso Curto (1-30d);Risco Moderado (C/D);558.82
CTR-50189;2024-03-01;CLI-10189;Cliente_10189;DF;Centro-Oeste;Correspondente Bancário;Crédito Pessoal;17412.63;0.371;36;588;Médio (550-649);25224.44;808.51;3.21;10;Atraso Curto (1-30d);Risco Moderado (C/D);870.63
CTR-50190;2025-02-13;CLI-10190;Cliente_10190;BA;Nordeste;Agência Física;Crédito Pessoal;28380.5;0.4192;48;482;Baixo / Alto Risco (<550);14965.62;1227.62;8.2;45;Atraso Crítico (31-90d);Alto Risco (E/F);7095.12
CTR-50191;2025-02-09;CLI-10191;Cliente_10191;BA;Nordeste;Internet Banking;Cartão de Crédito rotativo;16886.43;0.4707;12;462;Baixo / Alto Risco (<550);4892.46;1791.2;36.61;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);13509.14
CTR-50192;2024-03-04;CLI-10192;Cliente_10192;BA;Nordeste;Correspondente Bancário;Cartão de Crédito rotativo;18120.02;0.6944;12;706;Bom (650-749);21992.56;2136.1;9.71;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50193;2024-08-03;CLI-10193;Cliente_10193;PE;Nordeste;Agência Física;Crédito Pessoal;22403.13;0.3412;48;799;Excelente (750-850);12262.29;861.2;7.02;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50194;2023-02-16;CLI-10194;Cliente_10194;PR;Sul;Correspondente Bancário;Crédito Pessoal;33767.23;0.3288;60;350;Baixo / Alto Risco (<550);18904.86;1152.96;6.1;45;Atraso Crítico (31-90d);Alto Risco (E/F);8441.81
CTR-50195;2023-02-06;CLI-10195;Cliente_10195;PR;Sul;Internet Banking;Empréstimo Empresarial PJ;399974.87;0.1844;36;624;Médio (550-649);3464.05;14548.49;419.98;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50196;2023-09-08;CLI-10196;Cliente_10196;PE;Nordeste;Correspondente Bancário;Financiamento Veicular;58400.7;0.1555;60;367;Baixo / Alto Risco (<550);12258.45;1406.27;11.47;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50197;2023-08-29;CLI-10197;Cliente_10197;BA;Nordeste;Agência Física;Crédito Pessoal;10339.68;0.3861;60;819;Excelente (750-850);25182.56;391.18;1.55;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50198;2023-07-04;CLI-10198;Cliente_10198;PR;Sul;Internet Banking;Crédito Pessoal;23838.57;0.3914;12;782;Excelente (750-850);20670.16;2432.43;11.77;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50199;2023-05-15;CLI-10199;Cliente_10199;PE;Nordeste;Agência Física;Financiamento Veicular;44783.89;0.163;36;345;Baixo / Alto Risco (<550);23124.74;1581.11;6.84;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);35827.11
CTR-50200;2025-04-14;CLI-10200;Cliente_10200;SP;Sudeste;Agência Física;Financiamento Imobiliário;379412.33;0.1155;360;479;Baixo / Alto Risco (<550);28414.1;3771.77;13.27;15;Atraso Curto (1-30d);Risco Moderado (C/D);18970.62
CTR-50201;2025-08-08;CLI-10201;Cliente_10201;RJ;Sudeste;Correspondente Bancário;Financiamento Imobiliário;212070.62;0.0859;24;377;Baixo / Alto Risco (<550);10546.71;9648.55;91.48;15;Atraso Curto (1-30d);Risco Moderado (C/D);10603.53
CTR-50202;2023-02-03;CLI-10202;Cliente_10202;SC;Sul;App Mobile;Financiamento Imobiliário;843962.31;0.1186;360;700;Bom (650-749);17447.74;8590.26;49.23;45;Atraso Crítico (31-90d);Alto Risco (E/F);210990.58
CTR-50203;2023-04-13;CLI-10203;Cliente_10203;SP;Sudeste;Internet Banking;Financiamento Imobiliário;256808.03;0.1186;48;381;Baixo / Alto Risco (<550);16774.27;6745.1;40.21;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);205446.42
CTR-50204;2025-07-01;CLI-10204;Cliente_10204;ES;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;4036.38;0.784;60;820;Excelente (750-850);29654.82;269.76;0.91;5;Atraso Curto (1-30d);Risco Moderado (C/D);201.82
CTR-50205;2023-07-26;CLI-10205;Cliente_10205;RJ;Sudeste;Correspondente Bancário;Crédito Pessoal;19463.65;0.2058;36;523;Baixo / Alto Risco (<550);9043.71;729.1;8.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50206;2023-07-07;CLI-10206;Cliente_10206;DF;Centro-Oeste;App Mobile;Cartão de Crédito rotativo;8286.81;0.6213;24;330;Baixo / Alto Risco (<550);23720.14;610.96;2.58;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);6629.45
CTR-50207;2024-07-14;CLI-10207;Cliente_10207;MG;Sudeste;Agência Física;Crédito Pessoal;18278.88;0.3818;12;411;Baixo / Alto Risco (<550);11042.08;1856.3;16.81;15;Atraso Curto (1-30d);Risco Moderado (C/D);913.94
CTR-50208;2023-05-18;CLI-10208;Cliente_10208;PR;Sul;App Mobile;Financiamento Imobiliário;682294.43;0.1154;24;597;Médio (550-649);25987.18;31971.6;123.03;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);545835.54
CTR-50209;2025-03-19;CLI-10209;Cliente_10209;SC;Sul;Internet Banking;Financiamento Imobiliário;529969.19;0.1056;48;528;Baixo / Alto Risco (<550);30363.74;13584.36;44.74;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50210;2025-02-03;CLI-10210;Cliente_10210;CE;Nordeste;Internet Banking;Financiamento Veicular;71681.92;0.2788;36;572;Médio (550-649);6863.77;2960.38;43.13;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50211;2025-03-19;CLI-10211;Cliente_10211;PE;Nordeste;Internet Banking;Financiamento Veicular;94817.99;0.2455;60;727;Bom (650-749);6892.06;2758.07;40.02;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50212;2023-05-27;CLI-10212;Cliente_10212;RJ;Sudeste;App Mobile;Crédito Pessoal;27700.49;0.2909;48;463;Baixo / Alto Risco (<550);20653.22;982.78;4.76;15;Atraso Curto (1-30d);Risco Moderado (C/D);1385.02
CTR-50213;2024-04-17;CLI-10213;Cliente_10213;MG;Sudeste;App Mobile;Cartão de Crédito rotativo;17316.22;0.4942;24;423;Baixo / Alto Risco (<550);33599.22;1149.52;3.42;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);13852.98
